Model,Required_Descriptor,Feature_Position,Original_CSV_Column,Present_In_Original_CSV,Reused_Existing_Value_Count,Generated_Using_RDKit,RDKit_Generated_Count,Generated_Using_CDK,CDK_Generated_Count,Training_Reference_Imputed_Count,Missing_Before_Processing,Missing_After_RDKit,Missing_After_Processing,Calculation_Succeeded,Unsupported_By_RDKit,Unsupported_Reason,Affected_Compound_Count,Notes
HistGradientBoosting,XLogP,145,,False,0,False,0,True,546,0,546,546,0,True,True,No exact RDKit implementation consistent with the CDK training definition; the repository's original CDK generator was used.,546,
HistGradientBoosting,Zagreb,146,,False,0,True,546,False,0,0,546,0,0,True,False,,546,
LGBM,Texpi,1,donor/skin surface temperature (°C),True,391,False,0,False,0,155,155,155,0,True,False,,155,Converted Celsius values to Kelvin; values already >=200 were treated as Kelvin.
LGBM,ALogp2,2,,False,0,False,0,True,546,0,546,546,0,True,True,No exact RDKit implementation consistent with the CDK training definition; the repository's original CDK generator was used.,546,
LGBM,nAcid,3,,False,0,False,0,True,546,0,546,546,0,True,True,No exact RDKit implementation consistent with the CDK training definition; the repository's original CDK generator was used.,546,
LGBM,nAromBond,4,,False,0,False,0,True,546,0,546,546,0,True,True,No exact RDKit implementation consistent with the CDK training definition; the repository's original CDK generator was used.,546,
LGBM,ATSc2,5,,False,0,False,0,True,543,3,546,546,0,True,True,No exact RDKit implementation consistent with the CDK training definition; the repository's original CDK generator was used.,546,
LGBM,ATSc3,6,,False,0,False,0,True,543,3,546,546,0,True,True,No exact RDKit implementation consistent with the CDK training definition; the repository's original CDK generator was used.,546,
LGBM,ATSc4,7,,False,0,False,0,True,543,3,546,546,0,True,True,No exact RDKit implementation consistent with the CDK training definition; the repository's original CDK generator was used.,546,
LGBM,ATSc5,8,,False,0,False,0,True,543,3,546,546,0,True,True,No exact RDKit implementation consistent with the CDK training definition; the repository's original CDK generator was used.,546,
LGBM,ATSm1,9,,False,0,False,0,True,546,0,546,546,0,True,True,No exact RDKit implementation consistent with the CDK training definition; the repository's original CDK generator was used.,546,
LGBM,BCUTw-1l,10,,False,0,False,0,True,543,3,546,546,0,True,True,No exact RDKit implementation consistent with the CDK training definition; the repository's original CDK generator was used.,546,
LGBM,BCUTw-1h,11,,False,0,False,0,True,543,3,546,546,0,True,True,No exact RDKit implementation consistent with the CDK training definition; the repository's original CDK generator was used.,546,
LGBM,BCUTc-1l,12,,False,0,False,0,True,543,3,546,546,0,True,True,No exact RDKit implementation consistent with the CDK training definition; the repository's original CDK generator was used.,546,
LGBM,BCUTc-1h,13,,False,0,False,0,True,543,3,546,546,0,True,True,No exact RDKit implementation consistent with the CDK training definition; the repository's original CDK generator was used.,546,
LGBM,BCUTp-1l,14,,False,0,False,0,True,543,3,546,546,0,True,True,No exact RDKit implementation consistent with the CDK training definition; the repository's original CDK generator was used.,546,
LGBM,BCUTp-1h,15,,False,0,False,0,True,543,3,546,546,0,True,True,No exact RDKit implementation consistent with the CDK training definition; the repository's original CDK generator was used.,546,
LGBM,nBase,16,,False,0,False,0,True,546,0,546,546,0,True,True,No exact RDKit implementation consistent with the CDK training definition; the repository's original CDK generator was used.,546,
LGBM,C2SP1,17,,False,0,False,0,True,546,0,546,546,0,True,True,No exact RDKit implementation consistent with the CDK training definition; the repository's original CDK generator was used.,546,
LGBM,C1SP2,18,,False,0,False,0,True,546,0,546,546,0,True,True,No exact RDKit implementation consistent with the CDK training definition; the repository's original CDK generator was used.,546,
LGBM,C2SP2,19,,False,0,False,0,True,546,0,546,546,0,True,True,No exact RDKit implementation consistent with the CDK training definition; the repository's original CDK generator was used.,546,
LGBM,C3SP2,20,,False,0,False,0,True,546,0,546,546,0,True,True,No exact RDKit implementation consistent with the CDK training definition; the repository's original CDK generator was used.,546,
LGBM,C1SP3,21,,False,0,False,0,True,546,0,546,546,0,True,True,No exact RDKit implementation consistent with the CDK training definition; the repository's original CDK generator was used.,546,
LGBM,C2SP3,22,,False,0,False,0,True,546,0,546,546,0,True,True,No exact RDKit implementation consistent with the CDK training definition; the repository's original CDK generator was used.,546,
LGBM,SC-4,23,,False,0,False,0,True,546,0,546,546,0,True,True,No exact RDKit implementation consistent with the CDK training definition; the repository's original CDK generator was used.,546,
LGBM,FMF,24,,False,0,False,0,True,546,0,546,546,0,True,True,No exact RDKit implementation consistent with the CDK training definition; the repository's original CDK generator was used.,546,
LGBM,nHBAcc,25,,False,0,False,0,True,546,0,546,546,0,True,True,No exact RDKit implementation consistent with the CDK training definition; the repository's original CDK generator was used.,546,
LGBM,nHBDon,26,,False,0,False,0,True,546,0,546,546,0,True,True,No exact RDKit implementation consistent with the CDK training definition; the repository's original CDK generator was used.,546,
LGBM,HybRatio,27,,False,0,False,0,True,528,18,546,546,0,True,True,No exact RDKit implementation consistent with the CDK training definition; the repository's original CDK generator was used.,546,
LGBM,JPLogP,28,,False,0,False,0,True,531,15,546,546,0,True,True,No exact RDKit implementation consistent with the CDK training definition; the repository's original CDK generator was used.,546,
LGBM,Kier2,29,,False,0,False,0,True,546,0,546,546,0,True,True,No exact RDKit implementation consistent with the CDK training definition; the repository's original CDK generator was used.,546,
LGBM,Kier3,30,,False,0,False,0,True,536,10,546,546,0,True,True,No exact RDKit implementation consistent with the CDK training definition; the repository's original CDK generator was used.,546,
LGBM,khs.sLi,31,,False,0,True,546,False,0,0,546,0,0,True,False,,546,
LGBM,khs.ssBe,32,,False,0,True,546,False,0,0,546,0,0,True,False,,546,
LGBM,khs.ssBH,33,,False,0,True,546,False,0,0,546,0,0,True,False,,546,
LGBM,khs.sssB,34,,False,0,True,546,False,0,0,546,0,0,True,False,,546,
LGBM,khs.sCH3,35,,False,0,True,546,False,0,0,546,0,0,True,False,,546,
LGBM,khs.dCH2,36,,False,0,True,546,False,0,0,546,0,0,True,False,,546,
LGBM,khs.ssCH2,37,,False,0,False,0,True,546,0,546,546,0,True,True,No exact RDKit implementation consistent with the CDK training definition; the repository's original CDK generator was used.,546,
LGBM,khs.tCH,38,,False,0,True,546,False,0,0,546,0,0,True,False,,546,
LGBM,khs.dsCH,39,,False,0,True,546,False,0,0,546,0,0,True,False,,546,
LGBM,khs.aaCH,40,,False,0,True,546,False,0,0,546,0,0,True,False,,546,
LGBM,khs.sssCH,41,,False,0,True,546,False,0,0,546,0,0,True,False,,546,
LGBM,khs.ddC,42,,False,0,True,546,False,0,0,546,0,0,True,False,,546,
LGBM,khs.dssC,43,,False,0,True,546,False,0,0,546,0,0,True,False,,546,
LGBM,khs.aasC,44,,False,0,True,546,False,0,0,546,0,0,True,False,,546,
LGBM,khs.aaaC,45,,False,0,True,546,False,0,0,546,0,0,True,False,,546,
LGBM,khs.sNH3,46,,False,0,True,546,False,0,0,546,0,0,True,False,,546,
LGBM,khs.sNH2,47,,False,0,True,546,False,0,0,546,0,0,True,False,,546,
LGBM,khs.ssNH2,48,,False,0,True,546,False,0,0,546,0,0,True,False,,546,
LGBM,khs.dNH,49,,False,0,True,546,False,0,0,546,0,0,True,False,,546,
LGBM,khs.ssNH,50,,False,0,True,546,False,0,0,546,0,0,True,False,,546,
LGBM,khs.aaNH,51,,False,0,True,546,False,0,0,546,0,0,True,False,,546,
LGBM,khs.tN,52,,False,0,True,546,False,0,0,546,0,0,True,False,,546,
LGBM,khs.dsN,53,,False,0,True,546,False,0,0,546,0,0,True,False,,546,
LGBM,khs.aaN,54,,False,0,True,546,False,0,0,546,0,0,True,False,,546,
LGBM,khs.sssN,55,,False,0,True,546,False,0,0,546,0,0,True,False,,546,
LGBM,khs.ddsN,56,,False,0,True,546,False,0,0,546,0,0,True,False,,546,
LGBM,khs.aasN,57,,False,0,True,546,False,0,0,546,0,0,True,False,,546,
LGBM,khs.ssssN,58,,False,0,True,546,False,0,0,546,0,0,True,False,,546,
LGBM,khs.sOH,59,,False,0,False,0,True,546,0,546,546,0,True,True,No exact RDKit implementation consistent with the CDK training definition; the repository's original CDK generator was used.,546,
LGBM,khs.dO,60,,False,0,True,546,False,0,0,546,0,0,True,False,,546,
LGBM,khs.ssO,61,,False,0,True,546,False,0,0,546,0,0,True,False,,546,
LGBM,khs.aaO,62,,False,0,True,546,False,0,0,546,0,0,True,False,,546,
LGBM,khs.sF,63,,False,0,True,546,False,0,0,546,0,0,True,False,,546,
LGBM,khs.sSiH3,64,,False,0,True,546,False,0,0,546,0,0,True,False,,546,
LGBM,khs.ssSiH2,65,,False,0,True,546,False,0,0,546,0,0,True,False,,546,
LGBM,khs.sssSiH,66,,False,0,True,546,False,0,0,546,0,0,True,False,,546,
LGBM,khs.ssssSi,67,,False,0,True,546,False,0,0,546,0,0,True,False,,546,
LGBM,khs.sPH2,68,,False,0,True,546,False,0,0,546,0,0,True,False,,546,
LGBM,khs.ssPH,69,,False,0,True,546,False,0,0,546,0,0,True,False,,546,
LGBM,khs.sssP,70,,False,0,True,546,False,0,0,546,0,0,True,False,,546,
LGBM,khs.dsssP,71,,False,0,True,546,False,0,0,546,0,0,True,False,,546,
LGBM,khs.sssssP,72,,False,0,True,546,False,0,0,546,0,0,True,False,,546,
LGBM,khs.sSH,73,,False,0,True,546,False,0,0,546,0,0,True,False,,546,
LGBM,khs.dS,74,,False,0,True,546,False,0,0,546,0,0,True,False,,546,
LGBM,khs.ssS,75,,False,0,True,546,False,0,0,546,0,0,True,False,,546,
LGBM,khs.aaS,76,,False,0,True,546,False,0,0,546,0,0,True,False,,546,
LGBM,khs.dssS,77,,False,0,True,546,False,0,0,546,0,0,True,False,,546,
LGBM,khs.ddssS,78,,False,0,True,546,False,0,0,546,0,0,True,False,,546,
LGBM,khs.sCl,79,,False,0,True,546,False,0,0,546,0,0,True,False,,546,
LGBM,khs.sGeH3,80,,False,0,True,546,False,0,0,546,0,0,True,False,,546,
LGBM,khs.ssGeH2,81,,False,0,True,546,False,0,0,546,0,0,True,False,,546,
LGBM,khs.sssGeH,82,,False,0,True,546,False,0,0,546,0,0,True,False,,546,
LGBM,khs.ssssGe,83,,False,0,True,546,False,0,0,546,0,0,True,False,,546,
LGBM,khs.sAsH2,84,,False,0,True,546,False,0,0,546,0,0,True,False,,546,
LGBM,khs.ssAsH,85,,False,0,True,546,False,0,0,546,0,0,True,False,,546,
LGBM,khs.sssAs,86,,False,0,True,546,False,0,0,546,0,0,True,False,,546,
LGBM,khs.sssdAs,87,,False,0,True,546,False,0,0,546,0,0,True,False,,546,
LGBM,khs.sssssAs,88,,False,0,True,546,False,0,0,546,0,0,True,False,,546,
LGBM,khs.sSeH,89,,False,0,True,546,False,0,0,546,0,0,True,False,,546,
LGBM,khs.dSe,90,,False,0,True,546,False,0,0,546,0,0,True,False,,546,
LGBM,khs.ssSe,91,,False,0,True,546,False,0,0,546,0,0,True,False,,546,
LGBM,khs.aaSe,92,,False,0,True,546,False,0,0,546,0,0,True,False,,546,
LGBM,khs.dssSe,93,,False,0,True,546,False,0,0,546,0,0,True,False,,546,
LGBM,khs.ddssSe,94,,False,0,True,546,False,0,0,546,0,0,True,False,,546,
LGBM,khs.sBr,95,,False,0,True,546,False,0,0,546,0,0,True,False,,546,
LGBM,khs.sSnH3,96,,False,0,True,546,False,0,0,546,0,0,True,False,,546,
LGBM,khs.ssSnH2,97,,False,0,True,546,False,0,0,546,0,0,True,False,,546,
LGBM,khs.sssSnH,98,,False,0,True,546,False,0,0,546,0,0,True,False,,546,
LGBM,khs.ssssSn,99,,False,0,True,546,False,0,0,546,0,0,True,False,,546,
LGBM,khs.sPbH3,100,,False,0,True,546,False,0,0,546,0,0,True,False,,546,
LGBM,khs.ssPbH2,101,,False,0,True,546,False,0,0,546,0,0,True,False,,546,
LGBM,khs.sssPbH,102,,False,0,True,546,False,0,0,546,0,0,True,False,,546,
LGBM,khs.ssssPb,103,,False,0,True,546,False,0,0,546,0,0,True,False,,546,
LGBM,nAtomLC,104,,False,0,False,0,True,546,0,546,546,0,True,True,No exact RDKit implementation consistent with the CDK training definition; the repository's original CDK generator was used.,546,
LGBM,nAtomP,105,,False,0,False,0,True,546,0,546,546,0,True,True,No exact RDKit implementation consistent with the CDK training definition; the repository's original CDK generator was used.,546,
LGBM,nAtomLAC,106,,False,0,False,0,True,546,0,546,546,0,True,True,No exact RDKit implementation consistent with the CDK training definition; the repository's original CDK generator was used.,546,
LGBM,MDEC-11,107,,False,0,False,0,True,546,0,546,546,0,True,True,No exact RDKit implementation consistent with the CDK training definition; the repository's original CDK generator was used.,546,
LGBM,MDEC-12,108,,False,0,False,0,True,546,0,546,546,0,True,True,No exact RDKit implementation consistent with the CDK training definition; the repository's original CDK generator was used.,546,
LGBM,MDEC-13,109,,False,0,False,0,True,546,0,546,546,0,True,True,No exact RDKit implementation consistent with the CDK training definition; the repository's original CDK generator was used.,546,
LGBM,MDEC-14,110,,False,0,False,0,True,546,0,546,546,0,True,True,No exact RDKit implementation consistent with the CDK training definition; the repository's original CDK generator was used.,546,
LGBM,MDEC-22,111,,False,0,False,0,True,546,0,546,546,0,True,True,No exact RDKit implementation consistent with the CDK training definition; the repository's original CDK generator was used.,546,
LGBM,MDEC-33,112,,False,0,False,0,True,546,0,546,546,0,True,True,No exact RDKit implementation consistent with the CDK training definition; the repository's original CDK generator was used.,546,
LGBM,MDEC-34,113,,False,0,False,0,True,546,0,546,546,0,True,True,No exact RDKit implementation consistent with the CDK training definition; the repository's original CDK generator was used.,546,
LGBM,MDEC-44,114,,False,0,False,0,True,546,0,546,546,0,True,True,No exact RDKit implementation consistent with the CDK training definition; the repository's original CDK generator was used.,546,
LGBM,MDEO-11,115,,False,0,False,0,True,546,0,546,546,0,True,True,No exact RDKit implementation consistent with the CDK training definition; the repository's original CDK generator was used.,546,
LGBM,MDEO-12,116,,False,0,False,0,True,546,0,546,546,0,True,True,No exact RDKit implementation consistent with the CDK training definition; the repository's original CDK generator was used.,546,
LGBM,MDEO-22,117,,False,0,False,0,True,546,0,546,546,0,True,True,No exact RDKit implementation consistent with the CDK training definition; the repository's original CDK generator was used.,546,
LGBM,MDEN-11,118,,False,0,False,0,True,546,0,546,546,0,True,True,No exact RDKit implementation consistent with the CDK training definition; the repository's original CDK generator was used.,546,
LGBM,MDEN-12,119,,False,0,False,0,True,546,0,546,546,0,True,True,No exact RDKit implementation consistent with the CDK training definition; the repository's original CDK generator was used.,546,
LGBM,MDEN-13,120,,False,0,False,0,True,546,0,546,546,0,True,True,No exact RDKit implementation consistent with the CDK training definition; the repository's original CDK generator was used.,546,
LGBM,MDEN-22,121,,False,0,False,0,True,546,0,546,546,0,True,True,No exact RDKit implementation consistent with the CDK training definition; the repository's original CDK generator was used.,546,
LGBM,MDEN-23,122,,False,0,False,0,True,546,0,546,546,0,True,True,No exact RDKit implementation consistent with the CDK training definition; the repository's original CDK generator was used.,546,
LGBM,MDEN-33,123,,False,0,False,0,True,546,0,546,546,0,True,True,No exact RDKit implementation consistent with the CDK training definition; the repository's original CDK generator was used.,546,
LGBM,MLogP,124,,False,0,False,0,True,546,0,546,546,0,True,True,No exact RDKit implementation consistent with the CDK training definition; the repository's original CDK generator was used.,546,
LGBM,topoShape,125,,False,0,False,0,True,531,15,546,546,0,True,True,No exact RDKit implementation consistent with the CDK training definition; the repository's original CDK generator was used.,546,
LGBM,nRotB,126,,False,0,False,0,True,546,0,546,546,0,True,True,No exact RDKit implementation consistent with the CDK training definition; the repository's original CDK generator was used.,546,
LGBM,LipinskiFailures,127,,False,0,False,0,True,546,0,546,546,0,True,True,No exact RDKit implementation consistent with the CDK training definition; the repository's original CDK generator was used.,546,
LGBM,nAromRings,128,,False,0,True,546,False,0,0,546,0,0,True,False,,546,
LGBM,nRingBlocks,129,,False,0,False,0,True,546,0,546,546,0,True,True,No exact RDKit implementation consistent with the CDK training definition; the repository's original CDK generator was used.,546,
LGBM,nAromBlocks,130,,False,0,False,0,True,546,0,546,546,0,True,True,No exact RDKit implementation consistent with the CDK training definition; the repository's original CDK generator was used.,546,
LGBM,nRings3,131,,False,0,True,546,False,0,0,546,0,0,True,False,,546,
LGBM,nRings4,132,,False,0,True,546,False,0,0,546,0,0,True,False,,546,
LGBM,nRings5,133,,False,0,True,546,False,0,0,546,0,0,True,False,,546,
LGBM,nRings6,134,,False,0,True,546,False,0,0,546,0,0,True,False,,546,
LGBM,nRings7,135,,False,0,True,546,False,0,0,546,0,0,True,False,,546,
LGBM,nRings8,136,,False,0,True,546,False,0,0,546,0,0,True,False,,546,
LGBM,nRings9,137,,False,0,True,546,False,0,0,546,0,0,True,False,,546,
LGBM,TopoPSA,138,,False,0,False,0,True,546,0,546,546,0,True,True,No exact RDKit implementation consistent with the CDK training definition; the repository's original CDK generator was used.,546,
LGBM,VAdjMat,139,,False,0,False,0,True,546,0,546,546,0,True,True,No exact RDKit implementation consistent with the CDK training definition; the repository's original CDK generator was used.,546,
LGBM,WTPT-2,140,,False,0,False,0,True,546,0,546,546,0,True,True,No exact RDKit implementation consistent with the CDK training definition; the repository's original CDK generator was used.,546,
LGBM,WTPT-3,141,,False,0,False,0,True,546,0,546,546,0,True,True,No exact RDKit implementation consistent with the CDK training definition; the repository's original CDK generator was used.,546,
LGBM,WTPT-4,142,,False,0,False,0,True,546,0,546,546,0,True,True,No exact RDKit implementation consistent with the CDK training definition; the repository's original CDK generator was used.,546,
LGBM,WTPT-5,143,,False,0,False,0,True,546,0,546,546,0,True,True,No exact RDKit implementation consistent with the CDK training definition; the repository's original CDK generator was used.,546,
LGBM,WPATH,144,,False,0,False,0,True,546,0,546,546,0,True,True,No exact RDKit implementation consistent with the CDK training definition; the repository's original CDK generator was used.,546,
LGBM,XLogP,145,,False,0,False,0,True,546,0,546,546,0,True,True,No exact RDKit implementation consistent with the CDK training definition; the repository's original CDK generator was used.,546,
LGBM,Zagreb,146,,False,0,True,546,False,0,0,546,0,0,True,False,,546,
RF,Texpi,1,donor/skin surface temperature (°C),True,391,False,0,False,0,155,155,155,0,True,False,,155,Converted Celsius values to Kelvin; values already >=200 were treated as Kelvin.
RF,ALogp2,2,,False,0,False,0,True,546,0,546,546,0,True,True,No exact RDKit implementation consistent with the CDK training definition; the repository's original CDK generator was used.,546,
RF,nAcid,3,,False,0,False,0,True,546,0,546,546,0,True,True,No exact RDKit implementation consistent with the CDK training definition; the repository's original CDK generator was used.,546,
RF,nAromBond,4,,False,0,False,0,True,546,0,546,546,0,True,True,No exact RDKit implementation consistent with the CDK training definition; the repository's original CDK generator was used.,546,
RF,ATSc2,5,,False,0,False,0,True,543,3,546,546,0,True,True,No exact RDKit implementation consistent with the CDK training definition; the repository's original CDK generator was used.,546,
RF,ATSc3,6,,False,0,False,0,True,543,3,546,546,0,True,True,No exact RDKit implementation consistent with the CDK training definition; the repository's original CDK generator was used.,546,
RF,ATSc4,7,,False,0,False,0,True,543,3,546,546,0,True,True,No exact RDKit implementation consistent with the CDK training definition; the repository's original CDK generator was used.,546,
RF,ATSc5,8,,False,0,False,0,True,543,3,546,546,0,True,True,No exact RDKit implementation consistent with the CDK training definition; the repository's original CDK generator was used.,546,
RF,ATSm1,9,,False,0,False,0,True,546,0,546,546,0,True,True,No exact RDKit implementation consistent with the CDK training definition; the repository's original CDK generator was used.,546,
RF,BCUTw-1l,10,,False,0,False,0,True,543,3,546,546,0,True,True,No exact RDKit implementation consistent with the CDK training definition; the repository's original CDK generator was used.,546,
RF,BCUTw-1h,11,,False,0,False,0,True,543,3,546,546,0,True,True,No exact RDKit implementation consistent with the CDK training definition; the repository's original CDK generator was used.,546,
RF,BCUTc-1l,12,,False,0,False,0,True,543,3,546,546,0,True,True,No exact RDKit implementation consistent with the CDK training definition; the repository's original CDK generator was used.,546,
RF,BCUTc-1h,13,,False,0,False,0,True,543,3,546,546,0,True,True,No exact RDKit implementation consistent with the CDK training definition; the repository's original CDK generator was used.,546,
RF,BCUTp-1l,14,,False,0,False,0,True,543,3,546,546,0,True,True,No exact RDKit implementation consistent with the CDK training definition; the repository's original CDK generator was used.,546,
RF,BCUTp-1h,15,,False,0,False,0,True,543,3,546,546,0,True,True,No exact RDKit implementation consistent with the CDK training definition; the repository's original CDK generator was used.,546,
RF,nBase,16,,False,0,False,0,True,546,0,546,546,0,True,True,No exact RDKit implementation consistent with the CDK training definition; the repository's original CDK generator was used.,546,
RF,C2SP1,17,,False,0,False,0,True,546,0,546,546,0,True,True,No exact RDKit implementation consistent with the CDK training definition; the repository's original CDK generator was used.,546,
RF,C1SP2,18,,False,0,False,0,True,546,0,546,546,0,True,True,No exact RDKit implementation consistent with the CDK training definition; the repository's original CDK generator was used.,546,
RF,C2SP2,19,,False,0,False,0,True,546,0,546,546,0,True,True,No exact RDKit implementation consistent with the CDK training definition; the repository's original CDK generator was used.,546,
RF,C3SP2,20,,False,0,False,0,True,546,0,546,546,0,True,True,No exact RDKit implementation consistent with the CDK training definition; the repository's original CDK generator was used.,546,
RF,C1SP3,21,,False,0,False,0,True,546,0,546,546,0,True,True,No exact RDKit implementation consistent with the CDK training definition; the repository's original CDK generator was used.,546,
RF,C2SP3,22,,False,0,False,0,True,546,0,546,546,0,True,True,No exact RDKit implementation consistent with the CDK training definition; the repository's original CDK generator was used.,546,
RF,SC-4,23,,False,0,False,0,True,546,0,546,546,0,True,True,No exact RDKit implementation consistent with the CDK training definition; the repository's original CDK generator was used.,546,
RF,FMF,24,,False,0,False,0,True,546,0,546,546,0,True,True,No exact RDKit implementation consistent with the CDK training definition; the repository's original CDK generator was used.,546,
RF,nHBAcc,25,,False,0,False,0,True,546,0,546,546,0,True,True,No exact RDKit implementation consistent with the CDK training definition; the repository's original CDK generator was used.,546,
RF,nHBDon,26,,False,0,False,0,True,546,0,546,546,0,True,True,No exact RDKit implementation consistent with the CDK training definition; the repository's original CDK generator was used.,546,
RF,HybRatio,27,,False,0,False,0,True,528,18,546,546,0,True,True,No exact RDKit implementation consistent with the CDK training definition; the repository's original CDK generator was used.,546,
RF,JPLogP,28,,False,0,False,0,True,531,15,546,546,0,True,True,No exact RDKit implementation consistent with the CDK training definition; the repository's original CDK generator was used.,546,
RF,Kier2,29,,False,0,False,0,True,546,0,546,546,0,True,True,No exact RDKit implementation consistent with the CDK training definition; the repository's original CDK generator was used.,546,
RF,Kier3,30,,False,0,False,0,True,536,10,546,546,0,True,True,No exact RDKit implementation consistent with the CDK training definition; the repository's original CDK generator was used.,546,
RF,khs.sLi,31,,False,0,True,546,False,0,0,546,0,0,True,False,,546,
RF,khs.ssBe,32,,False,0,True,546,False,0,0,546,0,0,True,False,,546,
RF,khs.ssBH,33,,False,0,True,546,False,0,0,546,0,0,True,False,,546,
RF,khs.sssB,34,,False,0,True,546,False,0,0,546,0,0,True,False,,546,
RF,khs.sCH3,35,,False,0,True,546,False,0,0,546,0,0,True,False,,546,
RF,khs.dCH2,36,,False,0,True,546,False,0,0,546,0,0,True,False,,546,
RF,khs.ssCH2,37,,False,0,False,0,True,546,0,546,546,0,True,True,No exact RDKit implementation consistent with the CDK training definition; the repository's original CDK generator was used.,546,
RF,khs.tCH,38,,False,0,True,546,False,0,0,546,0,0,True,False,,546,
RF,khs.dsCH,39,,False,0,True,546,False,0,0,546,0,0,True,False,,546,
RF,khs.aaCH,40,,False,0,True,546,False,0,0,546,0,0,True,False,,546,
RF,khs.sssCH,41,,False,0,True,546,False,0,0,546,0,0,True,False,,546,
RF,khs.ddC,42,,False,0,True,546,False,0,0,546,0,0,True,False,,546,
RF,khs.dssC,43,,False,0,True,546,False,0,0,546,0,0,True,False,,546,
RF,khs.aasC,44,,False,0,True,546,False,0,0,546,0,0,True,False,,546,
RF,khs.aaaC,45,,False,0,True,546,False,0,0,546,0,0,True,False,,546,
RF,khs.sNH3,46,,False,0,True,546,False,0,0,546,0,0,True,False,,546,
RF,khs.sNH2,47,,False,0,True,546,False,0,0,546,0,0,True,False,,546,
RF,khs.ssNH2,48,,False,0,True,546,False,0,0,546,0,0,True,False,,546,
RF,khs.dNH,49,,False,0,True,546,False,0,0,546,0,0,True,False,,546,
RF,khs.ssNH,50,,False,0,True,546,False,0,0,546,0,0,True,False,,546,
RF,khs.aaNH,51,,False,0,True,546,False,0,0,546,0,0,True,False,,546,
RF,khs.tN,52,,False,0,True,546,False,0,0,546,0,0,True,False,,546,
RF,khs.dsN,53,,False,0,True,546,False,0,0,546,0,0,True,False,,546,
RF,khs.aaN,54,,False,0,True,546,False,0,0,546,0,0,True,False,,546,
RF,khs.sssN,55,,False,0,True,546,False,0,0,546,0,0,True,False,,546,
RF,khs.ddsN,56,,False,0,True,546,False,0,0,546,0,0,True,False,,546,
RF,khs.aasN,57,,False,0,True,546,False,0,0,546,0,0,True,False,,546,
RF,khs.ssssN,58,,False,0,True,546,False,0,0,546,0,0,True,False,,546,
RF,khs.sOH,59,,False,0,False,0,True,546,0,546,546,0,True,True,No exact RDKit implementation consistent with the CDK training definition; the repository's original CDK generator was used.,546,
RF,khs.dO,60,,False,0,True,546,False,0,0,546,0,0,True,False,,546,
RF,khs.ssO,61,,False,0,True,546,False,0,0,546,0,0,True,False,,546,
RF,khs.aaO,62,,False,0,True,546,False,0,0,546,0,0,True,False,,546,
RF,khs.sF,63,,False,0,True,546,False,0,0,546,0,0,True,False,,546,
RF,khs.sSiH3,64,,False,0,True,546,False,0,0,546,0,0,True,False,,546,
RF,khs.ssSiH2,65,,False,0,True,546,False,0,0,546,0,0,True,False,,546,
RF,khs.sssSiH,66,,False,0,True,546,False,0,0,546,0,0,True,False,,546,
RF,khs.ssssSi,67,,False,0,True,546,False,0,0,546,0,0,True,False,,546,
RF,khs.sPH2,68,,False,0,True,546,False,0,0,546,0,0,True,False,,546,
RF,khs.ssPH,69,,False,0,True,546,False,0,0,546,0,0,True,False,,546,
RF,khs.sssP,70,,False,0,True,546,False,0,0,546,0,0,True,False,,546,
RF,khs.dsssP,71,,False,0,True,546,False,0,0,546,0,0,True,False,,546,
RF,khs.sssssP,72,,False,0,True,546,False,0,0,546,0,0,True,False,,546,
RF,khs.sSH,73,,False,0,True,546,False,0,0,546,0,0,True,False,,546,
RF,khs.dS,74,,False,0,True,546,False,0,0,546,0,0,True,False,,546,
RF,khs.ssS,75,,False,0,True,546,False,0,0,546,0,0,True,False,,546,
RF,khs.aaS,76,,False,0,True,546,False,0,0,546,0,0,True,False,,546,
RF,khs.dssS,77,,False,0,True,546,False,0,0,546,0,0,True,False,,546,
RF,khs.ddssS,78,,False,0,True,546,False,0,0,546,0,0,True,False,,546,
RF,khs.sCl,79,,False,0,True,546,False,0,0,546,0,0,True,False,,546,
RF,khs.sGeH3,80,,False,0,True,546,False,0,0,546,0,0,True,False,,546,
RF,khs.ssGeH2,81,,False,0,True,546,False,0,0,546,0,0,True,False,,546,
RF,khs.sssGeH,82,,False,0,True,546,False,0,0,546,0,0,True,False,,546,
RF,khs.ssssGe,83,,False,0,True,546,False,0,0,546,0,0,True,False,,546,
RF,khs.sAsH2,84,,False,0,True,546,False,0,0,546,0,0,True,False,,546,
RF,khs.ssAsH,85,,False,0,True,546,False,0,0,546,0,0,True,False,,546,
RF,khs.sssAs,86,,False,0,True,546,False,0,0,546,0,0,True,False,,546,
RF,khs.sssdAs,87,,False,0,True,546,False,0,0,546,0,0,True,False,,546,
RF,khs.sssssAs,88,,False,0,True,546,False,0,0,546,0,0,True,False,,546,
RF,khs.sSeH,89,,False,0,True,546,False,0,0,546,0,0,True,False,,546,
RF,khs.dSe,90,,False,0,True,546,False,0,0,546,0,0,True,False,,546,
RF,khs.ssSe,91,,False,0,True,546,False,0,0,546,0,0,True,False,,546,
RF,khs.aaSe,92,,False,0,True,546,False,0,0,546,0,0,True,False,,546,
RF,khs.dssSe,93,,False,0,True,546,False,0,0,546,0,0,True,False,,546,
RF,khs.ddssSe,94,,False,0,True,546,False,0,0,546,0,0,True,False,,546,
